LATITUDE,LONGITUDE,ELEVATION,loc,scale,shape
49.05,-107.25,-32768,227.83746,3.1193144,0.13677537
49.05,-106.95,-32768,245.74951,3.1842132,0.13677537
49.05,-106.65,-32768,286.76593,3.3203309,0.13677537
49.05,-106.35,-32768,309.7525,3.3995438,0.13677537
49.05,-106.05,-32768,320.7551,3.4404626,0.13677537
49.05,-105.75,-32768,304.49338,3.3954651,0.13677537
49.05,-105.45,-32768,332.71756,3.4885402,0.13677537
49.05,-105.15,-32768,323.91928,3.4656312,0.13677537
49.05,-104.85,-32768,297.5095,3.3870118,0.13677537
49.05,-104.55,-32768,353.80243,3.5657601,0.13677537
49.05,-104.25,-32768,364.4233,3.6015217,0.13677537
49.05,-103.95,-32768,357.1153,3.5808518,0.13677537
49.05,-103.65,-32768,373.81305,3.634667,0.13677537
49.05,-103.35,-32768,363.0341,3.6025388,0.13677537
49.05,-103.05,-32768,320.63306,3.4714584,0.13677537
49.05,-102.75,-32768,333.82874,3.5137203,0.13677537
49.05,-102.45,-32768,337.5211,3.5263593,0.13677537
49.05,-102.15,-32768,361.7646,3.6030498,0.13677537
49.05,-101.85,-32768,369.148,3.6272867,0.13677537
49.05,-101.55,-32768,392.48282,3.7015476,0.13677537
49.05,-101.25,-32768,413.424,3.7688148,0.13677537
49.05,-100.95,-32768,389.37802,3.69575,0.13677537
49.05,-100.65,-32768,343.53708,3.5527349,0.13677537
49.05,-100.35,-32768,341.9062,3.5435262,0.13677537
49.05,-100.05,-32768,345.03577,3.547899,0.13677537
49.05,-99.75,-32768,322.6428,3.4727006,0.13677537
49.05,-99.45,-32768,312.55316,3.4360332,0.13677537
49.05,-99.15,-32768,320.4728,3.455863,0.13677537
49.05,-98.85,-32768,323.90015,3.4620833,0.13677537
49.05,-98.55,-32768,315.59384,3.4321065,0.13677537
49.05,-98.25,-32768,309.41882,3.4090397,0.13677537
49.05,-97.95,-32768,321.64795,3.4436665,0.13677537
49.05,-97.65,-32768,341.0173,3.50087,0.13677537
49.05,-97.35,-32768,346.53116,3.5147834,0.13677537
49.05,-97.05,-32768,329.1786,3.4576523,0.13677537
49.05,-96.75,-32768,320.81305,3.4285905,0.13677537
49.05,-96.45,-32768,332.348,3.4615014,0.13677537
49.05,-96.15,-32768,340.60016,3.4842758,0.13677537
49.05,-95.85,-32768,351.82336,3.515919,0.13677537
49.05,-95.55,-32768,343.3993,3.4859798,0.13677537
49.05,-95.25,-32768,346.20355,3.4909482,0.13677537
49.05,-94.95,320,356.7835,4.803033,0.13677537
49.05,-94.65,-32768,334.7545,3.4466372,0.13677537
49.05,-94.35,-32768,373.28732,3.5619683,0.13677537
49.05,-94.05,-32768,383.51486,3.5888681,0.13677537
49.05,-93.75,-32768,381.4322,3.5775099,0.13677537
49.05,-93.45,-32768,358.35013,3.500505,0.13677537
49.05,-93.15,-32768,394.58154,3.6088974,0.13677537
49.05,-92.85,-32768,394.21295,3.6035497,0.13677537
49.05,-92.55,-32768,404.16086,3.6308675,0.13677537
49.05,-92.25,-32768,381.66675,3.5574515,0.13677537
49.05,-91.95,-32768,370.15305,3.5193567,0.13677537
49.05,-91.65,-32768,339.51868,3.4220467,0.13677537
49.05,-91.35,-32768,317.02386,3.3508215,0.13677537
49.05,-91.05,-32768,311.36557,3.332853,0.13677537
49.05,-90.75,-32768,311.7811,3.3344333,0.13677537
49.05,-90.45,-32768,335.03577,3.407907,0.13677537
49.05,-90.15,-32768,350.2833,3.4567628,0.13677537
49.05,-89.85,-32768,384.01355,3.564048,0.13677537
49.05,-89.55,-32768,387.36005,3.5765624,0.13677537
49.05,-89.25,-32768,416.58545,3.6703563,0.13677537
49.05,-88.94999999999999,-32768,429.59286,3.7137039,0.13677537
49.05,-88.65,-32768,422.5805,3.6945097,0.13677537
49.05,-88.35,-32768,408.14392,3.65254,0.13677537
49.05,-88.05,-32768,439.28503,3.7524488,0.13677537
49.05,-87.75,-32768,412.45148,3.6716359,0.13677537
49.05,-87.44999999999999,-32768,393.78903,3.6160438,0.13677537
49.05,-87.15,-32768,330.61282,3.4216783,0.13677537
49.05,-86.85,-32768,350.32532,3.485425,0.13677537
49.05,-86.55,-32768,353.23148,3.4968238,0.13677537
49.05,-86.25,-32768,360.5561,3.5217407,0.13677537
49.05,-85.94999999999999,-32768,376.18536,3.572431,0.13677537
49.05,-85.64999999999999,-32768,346.6751,3.482074,0.13677537
49.05,-85.35,-32768,276.5923,3.2649057,0.13677537
49.05,-85.05,-32768,286.36694,3.2967038,0.13677537
49.05,-84.75,-32768,316.53638,3.3919358,0.13677537
49.05,-84.45,-32768,314.67035,3.386888,0.13677537
49.05,-84.14999999999999,-32768,269.38354,3.2462,0.13677537
49.05,-83.85,-32768,273.05075,3.2581308,0.13677537
49.05,-83.55,-32768,303.9535,3.354632,0.13677537
49.05,-83.25,-32768,340.0522,3.467262,0.13677537
49.05,-82.95,-32768,373.66742,3.571986,0.13677537
49.05,-82.64999999999999,-32768,377.67377,3.584219,0.13677537
49.05,-82.35,-32768,400.7709,3.6558928,0.13677537
49.05,-82.05,-32768,401.6988,3.6581383,0.13677537
49.05,-81.75,-32768,377.69333,3.582521,0.13677537
49.05,-81.45,-32768,397.4555,3.6434894,0.13677537
49.05,-81.14999999999999,-32768,391.40125,3.623786,0.13677537
49.05,-80.85,-32768,351.98868,3.499953,0.13677537
49.05,-80.55,-32768,314.49405,3.382219,0.13677537
49.05,-80.25,-32768,347.65002,3.4846635,0.13677537
49.05,-79.95,-32768,331.83615,3.4342914,0.13677537
49.05,-79.64999999999999,-32768,312.73935,3.37378,0.13677537
49.05,-79.35,-32768,279.58978,3.269467,0.13677537
49.05,-79.05,-32768,294.43588,3.3146923,0.13677537
49.05,-78.75,-32768,266.41147,3.226356,0.13677537
49.05,-78.45,-32768,257.05273,3.196179,0.13677537
49.05,-78.14999999999999,-32768,258.80966,3.2006516,0.13677537
49.05,-77.85,-32768,240.65656,3.142995,0.13677537
49.05,-77.55,-32768,247.07654,3.162071,0.13677537
49.05,-77.25,-32768,240.7269,3.1413875,0.13677537
49.05,-76.95,-32768,259.65662,3.1994145,0.13677537
49.05,-76.64999999999999,-32768,204.7246,3.027032,0.13677537
49.05,-76.35,-32768,183.90894,2.9612417,0.13677537
49.05,-76.05,-32768,195.64162,2.996841,0.13677537
49.05,-75.75,-32768,217.08371,3.0627136,0.13677537
49.05,-75.45,-32768,251.11264,3.1679547,0.13677537
49.05,-75.14999999999999,-32768,270.84558,3.228511,0.13677537
49.05,-74.85,-32768,298.01382,3.3123946,0.13677537
49.05,-74.55,-32768,321.27716,3.3839645,0.13677537
49.05,-74.25,-32768,344.51648,3.455669,0.13677537
49.05,-73.95,-32768,332.64157,3.41792,0.13677537
49.05,-73.64999999999999,-32768,306.4714,3.335677,0.13677537
49.05,-73.35,-32768,307.21365,3.3374116,0.13677537
49.05,-73.05,-32768,338.2633,3.4339612,0.13677537
49.05,-72.75,-32768,350.67627,3.4725034,0.13677537
49.05,-72.45,-32768,392.18405,3.6022532,0.13677537
49.05,-72.14999999999999,-32768,379.39417,3.5627184,0.13677537
49.05,-71.85,-32768,368.7572,3.530326,0.13677537
49.05,-71.55,-32768,402.28366,3.6360075,0.13677537
49.05,-71.25,-32768,416.95728,3.6835315,0.13677537
49.05,-70.95,-32768,387.33484,3.5931463,0.13677537
49.05,-70.64999999999999,-32768,402.54413,3.6431599,0.13677537
49.05,-70.35,-32768,412.23914,3.6765442,0.13677537
49.05,-70.05,-32768,386.0946,3.5987053,0.13677537
49.05,-69.75,-32768,372.45398,3.5603397,0.13677537
49.05,-69.45,-32768,391.76984,3.6253815,0.13677537
49.05,-69.14999999999999,-32768,407.62494,3.6801798,0.13677537
49.05,-68.85,-32768,436.44852,3.7761192,0.13677537
49.05,-68.55,-32768,439.61993,3.792486,0.13677537
49.05,-68.25,-32768,441.15726,3.804297,0.13677537
49.05,-67.95,-32768,485.77457,3.9510617,0.13677537
49.05,-67.64999999999999,-32768,447.72226,3.8404434,0.13677537
49.05,-67.35,-32768,433.74686,3.805417,0.13677537
49.05,-67.05,-32768,490.61734,3.9918,0.13677537
49.05,-66.75,-32768,497.82248,4.0237765,0.13677537
49.05,-66.45,-32768,475.01834,3.9623306,0.13677537
49.05,-66.14999999999999,-32768,446.85687,3.8846645,0.13677537
49.05,-65.85,-32768,438.1501,3.8680866,0.13677537
49.05,-65.55,-32768,442.391,3.892243,0.13677537
49.05,-65.25,-32768,422.5336,3.841514,0.13677537
49.05,-64.95,-32768,400.6344,3.7845201,0.13677537
49.05,-64.64999999999999,-32768,421.0495,3.8599758,0.13677537
49.05,-64.35,-32768,440.32562,3.9319925,0.13677537
49.05,-64.05,-32768,446.1095,3.9621418,0.13677537
49.05,-63.75,-32768,454.14923,3.9996126,0.13677537
49.05,-63.45,-32768,455.80963,4.017246,0.13677537
49.05,-63.14999999999999,-32768,463.50537,4.0539675,0.13677537
49.05,-62.85,-32768,445.01044,4.009147,0.13677537
49.05,-62.55,-32768,395.8369,3.8686697,0.13677537
49.05,-62.25,-32768,409.01257,3.9228172,0.13677537
49.05,-61.95,-32768,389.38226,3.874832,0.13677537
49.05,-61.64999999999999,-32768,385.68802,3.8766448,0.13677537
49.05,-61.35,-32768,422.76086,4.005635,0.13677537
49.05,-61.05,-32768,416.3369,3.9991155,0.13677537
49.05,-60.75,-32768,418.42444,4.0190406,0.13677537
49.05,-60.45,-32768,406.2897,3.9947472,0.13677537
49.05,-60.14999999999999,-32768,396.9361,3.9791856,0.13677537
49.05,-59.85,-32768,387.28308,3.9626944,0.13677537
49.05,-59.55,-32768,368.3631,3.9173229,0.13677537
49.05,-59.25,-32768,331.10675,3.8147736,0.13677537
49.05,-58.95,-32768,332.5356,3.8329818,0.13677537
49.05,-58.64999999999999,-32768,312.28024,3.7834225,0.13677537
49.05,-58.35,-32768,294.43497,3.7414267,0.13677537
49.05,-58.05,-32768,285.37335,3.7267118,0.13677537
49.05,-57.75,-32768,255.08252,3.6458895,0.13677537
49.05,-57.45,-32768,254.9765,3.6590755,0.13677537
49.05,-57.14999999999999,-32768,284.2594,3.7640283,0.13677537
49.05,-56.85,-32768,272.48312,3.7408707,0.13677537
49.05,-56.55,-32768,266.86456,3.736763,0.13677537
49.05,-56.25,-32768,267.55777,3.752395,0.13677537
49.05,-55.95,-32768,297.49768,3.8592215,0.13677537
49.05,-55.64999999999999,-32768,297.54263,3.8727703,0.13677537
49.05,-55.35,-32768,302.58728,3.9017572,0.13677537
49.05,-55.05,-32768,305.13153,3.9229364,0.13677537
49.05,-54.75,-32768,285.44852,3.874794,0.13677537
49.05,-54.45,-32768,245.45364,3.7631323,0.13677537
49.05,-54.14999999999999,-32768,240.44252,3.7605639,0.13677537
49.05,-53.85,-32768,229.3134,3.7389007,0.13677537
49.05,-53.55,-32768,230.42065,3.7553158,0.13677537
49.05,-53.25,-32768,245.68082,3.8158298,0.13677537
49.05,-52.95,-32768,245.82797,3.8290987,0.13677537
49.05,-52.64999999999999,-32768,216.83255,3.751399,0.13677537
49.05,-52.35,-32768,245.25192,3.8526874,0.13677537
49.05,-52.05,-32768,228.48349,3.8130186,0.13677537
49.05,-51.75,-32768,199.43602,3.7349553,0.13677537
49.05,-51.45,-32768,178.71005,3.6827366,0.13677537
49.05,-51.14999999999999,-32768,199.73795,3.7608373,0.13677537
49.05,-50.85,-32768,162.94987,3.658353,0.13677537
49.05,-50.55,-32768,172.4539,3.7003775,0.13677537
49.05,-50.25,-32768,206.54979,3.819011,0.13677537
48.75,-149.85,-32768,171.67851,2.793538,0.13677537
48.75,-149.54999999999998,-32768,167.49945,2.7792876,0.13677537
48.75,-149.25,-32768,155.30739,2.7399533,0.13677537
48.75,-148.95,-32768,122.660965,2.6367643,0.13677537
48.75,-148.65,-32768,144.95377,2.7049532,0.13677537
48.75,-148.35,-32768,172.26385,2.788643,0.13677537
48.75,-148.04999999999998,-32768,170.9808,2.7831593,0.13677537
48.75,-147.75,-32768,184.61488,2.8240967,0.13677537
48.75,-147.45,-32768,186.16896,2.8272994,0.13677537
48.75,-147.15,-32768,165.70084,2.7617917,0.13677537
48.75,-146.85,-32768,179.04117,2.8017867,0.13677537
48.75,-146.54999999999998,-32768,190.05478,2.834365,0.13677537
48.75,-146.25,-32768,204.40672,2.877365,0.13677537
48.75,-145.95,-32768,204.66824,2.8762755,0.13677537
48.75,-145.65,-32768,174.42487,2.7800436,0.13677537
48.75,-145.35,-32768,132.50668,2.647357,0.13677537
48.75,-145.04999999999998,-32768,118.195694,2.600606,0.13677537
48.75,-144.75,-32768,126.43809,2.6242447,0.13677537
48.75,-144.45,-32768,156.33081,2.7154243,0.13677537
48.75,-144.15,-32768,125.117645,2.6158178,0.13677537
48.75,-143.85,-32768,139.96384,2.6599026,0.13677537
48.75,-143.54999999999998,-32768,144.70999,2.672344,0.13677537
48.75,-143.25,-32768,156.38776,2.7064037,0.13677537
48.75,-142.95,-32768,136.89369,2.6431448,0.13677537
48.75,-142.65,-32768,162.0035,2.7189732,0.13677537
48.75,-142.35,-32768,172.26361,2.748375,0.13677537
48.75,-142.04999999999998,-32768,171.02701,2.7418282,0.13677537
48.75,-141.75,-32768,153.58736,2.6847444,0.13677537
48.75,-141.45,-32768,163.33047,2.7123659,0.13677537
48.75,-141.15,-32768,223.68103,2.8978193,0.13677537
48.75,-140.85,-32768,219.75345,2.882602,0.13677537
48.75,-140.54999999999998,-32768,229.33008,2.9095476,0.13677537
48.75,-140.25,-32768,247.25433,2.9623022,0.13677537
48.75,-139.95,-32768,267.18506,3.0214255,0.13677537
48.75,-139.65,-32768,287.10797,3.0804217,0.13677537
48.75,-139.35,-32768,289.2445,3.0838175,0.13677537
48.75,-139.04999999999998,-32768,319.37274,3.174569,0.13677537
48.75,-138.75,-32768,302.7834,3.1194184,0.13677537
48.75,-138.45,-32768,321.39255,3.1740499,0.13677537
48.75,-138.15,-32768,257.36148,2.9707818,0.13677537
48.75,-137.85,-32768,270.89026,3.009415,0.13677537
48.75,-137.54999999999998,-32768,271.5296,3.0077853,0.13677537
48.75,-137.25,-32768,263.55164,2.9793644,0.13677537
48.75,-136.95,-32768,281.5642,3.0317276,0.13677537
48.75,-136.65,-32768,277.55942,3.015422,0.13677537
48.75,-136.35,-32768,309.07642,3.109841,0.13677537
48.75,-136.04999999999998,-32768,330.5006,3.1727936,0.13677537
48.75,-135.75,-32768,369.80423,3.2914004,0.13677537
48.75,-135.45,-32768,386.63986,3.339847,0.13677537
48.75,-135.15,-32768,407.6865,3.401421,0.13677537
48.75,-134.85,-32768,409.51038,3.4029503,0.13677537
48.75,-134.54999999999998,-32768,410.71002,3.4025846,0.13677537
48.75,-134.25,-32768,378.55853,3.298088,0.13677537
48.75,-133.95,-32768,393.9812,3.3420155,0.13677537
48.75,-133.65,-32768,401.38995,3.3607903,0.13677537
48.75,-133.35,-32768,444.65952,3.4915645,0.13677537
48.75,-133.04999999999998,-32768,431.25598,3.4453702,0.13677537
48.75,-132.75,-32768,393.4807,3.3233414,0.13677537
48.75,-132.45,-32768,414.87726,3.3857641,0.13677537
48.75,-132.15,-32768,411.565,3.3710818,0.13677537
48.75,-131.85,-32768,407.12558,3.3530834,0.13677537
48.75,-131.54999999999998,-32768,377.55396,3.2564821,0.13677537
48.75,-131.25,-32768,378.81326,3.2562118,0.13677537
48.75,-130.95,-32768,362.31955,3.2006063,0.13677537
48.75,-130.65,-32768,404.3175,3.3273745,0.13677537
48.75,-130.35,-32768,437.67126,3.427303,0.13677537
48.75,-130.04999999999998,-32768,420.808,3.3706083,0.13677537
48.75,-129.75,-32768,431.11658,3.398794,0.13677537
48.75,-129.45,-32768,450.69006,3.4559598,0.13677537
48.75,-129.15,-32768,463.9647,3.4934478,0.13677537
48.75,-128.85,-32768,457.5353,3.4696317,0.13677537
48.75,-128.54999999999998,-32768,439.8402,3.4108877,0.13677537
48.75,-128.25,-32768,431.70663,3.3819807,0.13677537
48.75,-127.95,-32768,445.83252,3.422647,0.13677537
48.75,-127.65,-32768,440.3783,3.4024825,0.13677537
48.75,-127.35,-32768,427.8472,3.3602972,0.13677537
48.75,-127.05,-32768,386.75305,3.2292538,0.13677537
48.75,-126.75,-32768,393.76944,3.2484174,0.13677537
48.75,-126.45,-32768,411.18793,3.3003035,0.13677537
48.75,-126.15,-32768,433.20386,3.366741,0.13677537
48.75,-125.85,-32768,461.38306,3.4526048,0.13677537
48.75,-125.55,-32768,454.9338,3.4306479,0.13677537
48.75,-125.25,-32768,445.56058,3.399875,0.13677537
48.75,-124.95,-32768,397.07983,3.2472625,0.13677537
48.75,-124.65,-32768,397.56384,3.2477481,0.13677537
48.75,-124.35,-32768,418.84525,3.3134038,0.13677537
48.75,-124.05,-32768,457.38943,3.4331086,0.13677537
48.75,-123.75,-32768,437.85434,3.3719084,0.13677537
48.75,-123.45,-32768,423.33762,3.326708,0.13677537
48.75,-123.15,-32768,397.74875,3.2471583,0.13677537
48.75,-122.85,-32768,402.6474,3.2623127,0.13677537
48.75,-122.55,-32768,410.3023,3.2851682,0.13677537
48.75,-122.25,572,430.38263,4.6393914,0.13677537
48.75,-121.95,753,393.62485,4.5302305,0.13677537
48.75,-121.65,626,407.68143,4.5663176,0.13677537
48.75,-121.35,766,390.2378,4.5136538,0.13677537
48.75,-121.05,807,384.8758,4.4944553,0.13677537
48.75,-120.75,1798,399.5807,4.5742216,0.13677537
48.75,-120.45,1455,429.22922,4.64859,0.13677537
48.75,-120.15,968,420.98276,4.5985675,0.13677537
48.75,-119.85,1680,424.3083,4.630552,0.13677537
48.75,-119.55,453,418.0991,4.557041,0.13677537
48.75,-119.25,1096,397.34198,4.5097284,0.13677537
48.75,-118.95,1224,381.6917,4.4575386,0.13677537
48.75,-118.65,801,348.82513,4.32919,0.13677537
48.75,-118.35,1134,356.93982,4.3568254,0.13677537
48.75,-118.05,425,348.3992,4.2911134,0.13677537
48.75,-117.75,1346,360.0978,4.350728,0.13677537
48.75,-117.45,815,347.67706,4.2787585,0.13677537
48.75,-117.15,1462,357.82166,4.3248944,0.13677537
48.75,-116.85,750,324.46414,4.1886077,0.13677537
48.75,-116.55,1477,388.3254,4.421411,0.13677537
48.75,-116.25,833,430.9531,4.542909,0.13677537
48.75,-115.95,1374,433.95264,4.5900745,0.13677537
48.75,-115.65,1079,408.83786,4.5182285,0.13677537
48.75,-115.35,878,379.34464,4.4369407,0.13677537
48.75,-115.05,1409,367.6528,4.439833,0.13677537
48.75,-114.75,1490,395.09323,4.547269,0.13677537
48.75,-114.45,1620,389.479,4.553591,0.13677537
48.75,-114.15,1383,391.57526,4.569897,0.13677537
48.75,-113.85,1515,398.3857,4.615213,0.13677537
48.75,-113.55,1980,397.65707,4.6501637,0.13677537
48.75,-113.25,1536,376.66223,4.586698,0.13677537
48.75,-112.95,1332,389.08618,4.636859,0.13677537
48.75,-112.65,1269,381.70206,4.6308885,0.13677537
48.75,-112.35,1172,359.82834,4.5786796,0.13677537
48.75,-112.05,1044,341.52243,4.536431,0.13677537
48.75,-111.75,1061,294.2726,4.4094276,0.13677537
48.75,-111.45,1047,342.44675,4.578967,0.13677537
48.75,-111.15,1165,361.19177,4.661762,0.13677537
48.75,-110.85,1023,340.86346,4.612279,0.13677537
48.75,-110.55,908,276.74933,4.4270573,0.13677537
48.75,-110.25,848,309.80136,4.5464377,0.13677537
48.75,-109.95,871,280.94125,4.475565,0.13677537
48.75,-109.65,810,242.8918,4.3719916,0.13677537
48.75,-109.35,785,272.90765,4.481511,0.13677537
48.75,-109.05,846,289.71976,4.552166,0.13677537
48.75,-108.75,993,292.41437,4.5814137,0.13677537
48.75,-108.45,944,309.3098,4.6462097,0.13677537
48.75,-108.15,875,303.21338,4.637562,0.13677537
48.75,-107.85,849,307.6258,4.6621604,0.13677537
48.75,-107.55,805,285.39713,4.601972,0.13677537
48.75,-107.25,779,314.69348,4.7021875,0.13677537
48.75,-106.95,786,301.3776,4.669833,0.13677537
48.75,-106.65,854,322.8286,4.74724,0.13677537
48.75,-106.35,929,316.4472,4.7374654,0.13677537
48.75,-106.05,849,341.5248,4.8186445,0.13677537
48.75,-105.75,830,340.81165,4.821088,0.13677537
48.75,-105.45,700,305.0943,4.7090797,0.13677537
48.75,-105.15,791,360.81146,4.89014,0.13677537
48.75,-104.85,713,328.29755,4.7887826,0.13677537
48.75,-104.55,623,318.46155,4.756952,0.13677537
48.75,-104.25,724,368.09393,4.9175124,0.13677537
48.75,-103.95,631,379.09604,4.949773,0.13677537
48.75,-103.65,664,372.06372,4.930211,0.13677537
48.75,-103.35,632,389.41254,4.9837465,0.13677537
48.75,-103.05,695,347.2099,4.8552003,0.13677537
48.75,-102.75,736,379.2381,4.957069,0.13677537
48.75,-102.45,637,343.31628,4.841165,0.13677537
48.75,-102.15,594,360.18173,4.892367,0.13677537
48.75,-101.85,560,411.40076,5.0511594,0.13677537
48.75,-101.55,506,396.95203,5.004485,0.13677537
48.75,-101.25,464,378.34674,4.9452224,0.13677537
48.75,-100.95,450,348.12854,4.849537,0.13677537
48.75,-100.65,445,357.31964,4.8741565,0.13677537
48.75,-100.35,472,363.41113,4.888761,0.13677537
48.75,-100.05,487,357.4835,4.8672757,0.13677537
48.75,-99.75,532,376.0538,4.922575,0.13677537
48.75,-99.45,527,354.85526,4.8516083,0.13677537
48.75,-99.15,467,372.74692,4.900456,0.13677537
48.75,-98.85,489,340.81177,4.7972713,0.13677537
48.75,-98.55,476,336.32056,4.7788715,0.13677537
48.75,-98.25,496,348.44296,4.813659,0.13677537
48.75,-97.95,401,357.87106,4.8359923,0.13677537
48.75,-97.65,274,385.7511,4.9149814,0.13677537
48.75,-97.35,245,387.58728,4.9166255,0.13677537
48.75,-97.05,239,345.02576,4.780727,0.13677537
48.75,-96.75,272,333.86115,4.744378,0.13677537
48.75,-96.45,306,354.60776,4.8073254,0.13677537
48.75,-96.15,315,358.45007,4.8167095,0.13677537
48.75,-95.85,338,363.14758,4.8288307,0.13677537
48.75,-95.55,335,362.1691,4.8220186,0.13677537
48.75,-95.25,360,368.3136,4.8381577,0.13677537
48.75,-94.95,358,394.2399,4.9144583,0.13677537
48.75,-94.65,327,377.08624,4.8544345,0.13677537
48.75,-94.35,-32768,390.0558,3.6060274,0.13677537
48.75,-94.05,-32768,410.71106,3.664369,0.13677537
48.75,-93.75,-32768,410.80444,3.658734,0.13677537
48.75,-93.45,-32768,373.59387,3.536439,0.13677537
48.75,-93.15,-32768,351.59735,3.4623022,0.13677537
48.75,-92.85,-32768,391.99896,3.583126,0.13677537
48.75,-92.55,-32768,388.07455,3.5665765,0.13677537
48.75,-92.25,-32768,398.97845,3.5968578,0.13677537
48.75,-91.95,-32768,380.01105,3.5350623,0.13677537
48.75,-91.65,-32768,374.58667,3.5161498,0.13677537
48.75,-91.35,-32768,364.24866,3.4827952,0.13677537
48.75,-91.05,-32768,374.90952,3.5158288,0.13677537
48.75,-90.75,-32768,355.01645,3.4545066,0.13677537
48.75,-90.45,-32768,363.18405,3.481063,0.13677537
48.75,-90.15,-32768,390.4239,3.567997,0.13677537
48.75,-89.85,-32768,403.3197,3.6108434,0.13677537
48.75,-89.55,-32768,440.64282,3.7302065,0.13677537
48.75,-89.25,-32768,457.90762,3.787128,0.13677537
48.75,-88.94999999999999,-32768,432.01932,3.7095892,0.13677537
48.75,-88.65,-32768,423.51276,3.6864083,0.13677537
48.75,-88.35,-32768,434.28033,3.7233763,0.13677537
48.75,-88.05,-32768,417.63452,3.6747184,0.13677537
48.75,-87.75,-32768,383.382,3.5710182,0.13677537
48.75,-87.44999999999999,-32768,399.89914,3.6257262,0.13677537
48.75,-87.15,-32768,373.8015,3.5471864,0.13677537
48.75,-86.85,-32768,370.18,3.5385578,0.13677537
48.75,-86.55,-32768,377.45184,3.5636506,0.13677537
48.75,-86.25,-32768,313.91974,3.36762,0.13677537
48.75,-85.94999999999999,-32768,288.5429,3.290526,0.13677537
48.75,-85.64999999999999,-32768,302.28076,3.3352418,0.13677537
48.75,-85.35,-32768,289.3782,3.2964933,0.13677537
48.75,-85.05,-32768,299.72983,3.3300388,0.13677537
48.75,-84.75,-32768,312.08047,3.3696396,0.13677537
48.75,-84.45,-32768,310.51624,3.365633,0.13677537
48.75,-84.14999999999999,-32768,296.7197,3.3230972,0.13677537
48.75,-83.85,-32768,253.16486,3.18755,0.13677537
48.75,-83.55,-32768,292.60895,3.310619,0.13677537
48.75,-83.25,-32768,289.99277,3.3022635,0.13677537
48.75,-82.95,-32768,347.82913,3.4822989,0.13677537
48.75,-82.64999999999999,-32768,387.92792,3.6068892,0.13677537
48.75,-82.35,-32768,438.4881,3.7637925,0.13677537
48.75,-82.05,-32768,430.69812,3.7388723,0.13677537
48.75,-81.75,-32768,414.9408,3.6888356,0.13677537
48.75,-81.45,-32768,417.11688,3.6944768,0.13677537
48.75,-81.14999999999999,-32768,379.36963,3.575871,0.13677537
48.75,-80.85,-32768,358.80023,3.5104845,0.13677537
48.75,-80.55,-32768,358.89798,3.509583,0.13677537
48.75,-80.25,-32768,353.0138,3.4901922,0.13677537
48.75,-79.95,-32768,310.3458,3.3557749,0.13677537
48.75,-79.64999999999999,-32768,317.94006,3.378366,0.13677537
48.75,-79.35,-32768,297.07315,3.312096,0.13677537
48.75,-79.05,-32768,276.4923,3.2467067,0.13677537
48.75,-78.75,-32768,298.06992,3.3128603,0.13677537
48.75,-78.45,-32768,295.09497,3.3024724,0.13677537
48.75,-78.14999999999999,-32768,293.74646,3.2970414,0.13677537
48.75,-77.85,-32768,260.30685,3.1915116,0.13677537
48.75,-77.55,-32768,256.96423,3.180017,0.13677537
48.75,-77.25,-32768,277.32455,3.242388,0.13677537
48.75,-76.95,-32768,255.59384,3.1733866,0.13677537
48.75,-76.64999999999999,-32768,234.06825,3.104953,0.13677537
48.75,-76.35,-32768,215.56886,3.0461445,0.13677537
48.75,-76.05,-32768,232.91428,3.099144,0.13677537
48.75,-75.75,-32768,237.23315,3.1114514,0.13677537
48.75,-75.45,-32768,245.6204,3.136302,0.13677537
48.75,-75.14999999999999,-32768,276.51962,3.231506,0.13677537
48.75,-74.85,-32768,300.97278,3.3064942,0.13677537
48.75,-74.55,-32768,340.84897,3.4297633,0.13677537
48.75,-74.25,-32768,328.39856,3.3897305,0.13677537
48.75,-73.95,-32768,313.3473,3.341635,0.13677537
48.75,-73.64999999999999,-32768,354.66785,3.469449,0.13677537
48.75,-73.35,-32768,344.93207,3.4380188,0.13677537
48.75,-73.05,-32768,360.43085,3.485551,0.13677537
48.75,-72.75,-32768,377.0745,3.5368185,0.13677537
48.75,-72.45,-32768,374.28912,3.5277567,0.13677537
48.75,-72.14999999999999,-32768,403.44244,3.6187298,0.13677537
48.75,-71.85,-32768,419.56226,3.669408,0.13677537
48.75,-71.55,-32768,404.4817,3.6231062,0.13677537
48.75,-71.25,-32768,419.92267,3.6724815,0.13677537
48.75,-70.95,-32768,432.88254,3.7145934,0.13677537
48.75,-70.64999999999999,-32768,410.52194,3.6471505,0.13677537
48.75,-70.35,-32768,416.96167,3.6701481,0.13677537
48.75,-70.05,-32768,390.59656,3.59155,0.13677537
48.75,-69.75,-32768,388.52573,3.589186,0.13677537
48.75,-69.45,-32768,403.42175,3.6405025,0.13677537
48.75,-69.14999999999999,-32768,402.84244,3.6441221,0.13677537
48.75,-68.85,-32768,413.00854,3.6820152,0.13677537
48.75,-68.55,-32768,473.21454,3.8763518,0.13677537
48.75,-68.25,-32768,493.51373,3.9469702,0.13677537
48.75,-67.95,-32768,471.3078,3.885563,0.13677537
48.75,-67.64999999999999,-32768,466.65643,3.8794765,0.13677537
48.75,-67.35,-32768,456.14194,3.8556235,0.13677537
48.75,-67.05,-32768,464.46936,3.8909495,0.13677537
